ZCTA5,STATE,COUNTY,TRACT,GEOID,POPPT,HUPT,AREAPT, AREALANDPT,ZPOP,ZHU,ZAREA,ZAREALAND,TRPOP,TRHU,TRAREA,TRAREALAND,ZPOPPCT,ZHUPCT,ZAREAPCT,ZAREALANDPCT,TRPOPPCT,TRHUPCT,TRAREAPCT,TRAREALANDPCT
12025,36,035,971500,36035971500,4542,2427,65639377,65543216,5505,3062,95034277,93930692,5260,2736,103030850,82158344,82.51,79.26,69.07,69.78,86.35,88.71,63.71,79.78
12025,36,091,060503,36091060503,146,108,16182103,15658057,5505,3062,95034277,93930692,1995,1056,116792122,113949496,2.65,3.53,17.03,16.67,7.32,10.23,13.86,13.74
12025,36,091,061500,36091061500,395,302,9466797,8985193,5505,3062,95034277,93930692,3545,2016,116561483,113504739,7.18,9.86,9.96,9.57,11.14,14.98,8.12,7.92
12027,36,091,061600,36091061600,141,52,2869182,2869182,3882,1527,18633244,18575312,4133,1610,85370815,84883817,3.63,3.41,15.4,15.45,3.41,3.23,3.36,3.38
12027,36,091,061702,36091061702,3058,1218,13749122,13749122,3882,1527,18633244,18575312,4271,1741,24667405,24664163,78.77,79.76,73.79,74.02,71.6,69.96,55.74,55.75
12027,36,093,032502,36093032502,46,18,190177,177407,3882,1527,18633244,18575312,3535,1406,7275057,7205168,1.18,1.18,1.02,.96,1.3,1.28,2.61,2.46
12027,36,093,032503,36093032503,637,239,1824763,1779601,3882,1527,18633244,18575312,4037,1650,10383116,10287711,16.41,15.65,9.79,9.58,15.78,14.48,17.57,17.3
12028,36,083,051701,36083051701,413,158,8256154,7971830,1172,488,59173103,58463443,3423,1450,159405299,159112802,35.24,32.38,13.95,13.64,12.07,10.9,5.18,5.01
12028,36,083,051800,36083051800,365,153,22594153,22560819,1172,488,59173103,58463443,5735,2319,167944409,159615500,31.14,31.35,38.18,38.59,6.36,6.6,13.45,14.13
12028,36,083,051901,36083051901,16,6,1185781,1185781,1172,488,59173103,58463443,3968,1624,108803970,104257613,1.37,1.23,2,2.03,.4,.37,1.09,1.14
12028,36,115,092000,36115092000,78,31,3097028,2968452,1172,488,59173103,58463443,3356,1501,124258125,124120212,6.66,6.35,5.23,5.08,2.32,2.07,2.49,2.39
12028,36,115,093000,36115093000,300,140,24039987,23776561,1172,488,59173103,58463443,2021,895,94493083,94162955,25.6,28.69,40.63,40.67,14.84,15.64,25.44,25.25
12029,36,021,000100,36021000100,126,100,9193261,9193261,1113,783,52716228,52061012,2305,1316,93170403,92870256,11.32,12.77,17.44,17.66,5.47,7.6,9.87,9.9
12029,36,021,000200,36021000200,987,683,43522967,42867751,1113,783,52716228,52061012,1710,1120,95715835,94991466,88.68,87.23,82.56,82.34,57.72,60.98,45.47,45.13
12031,36,095,740400,36095740400,175,76,8403166,8387429,175,76,8403166,8387429,5557,2522,284557998,283766221,100,100,100,100,3.15,3.01,2.95,2.96
12032,36,035,970400,36035970400,827,1322,119581520,111097746,836,1343,241509049,230002918,1738,2195,294452869,279080305,98.92,98.44,49.51,48.3,47.58,60.23,40.61,39.81
12032,36,041,950500,36041950500,9,21,121927529,118905172,836,1343,241509049,230002918,1171,2527,1870383629,1803214857,1.08,1.56,50.49,51.7,.77,.83,6.52,6.59
12033,36,083,052404,36083052404,27,11,20735,20735,7851,3283,71711808,69887469,7341,3058,19292936,18757554,.34,.34,.03,.03,.37,.36,.11,.11
12033,36,083,052501,36083052501,5359,2159,56668646,55364072,7851,3283,71711808,69887469,6290,2576,86270575,83198749,68.26,65.76,79.02,79.22,85.2,83.81,65.69,66.54
12033,36,083,052502,36083052502,992,494,12605343,12459859,7851,3283,71711808,69887469,4967,2151,75897854,75002109,12.64,15.05,17.58,17.83,19.97,22.97,16.61,16.61
12033,36,083,052503,36083052503,1473,619,2417084,2042803,7851,3283,71711808,69887469,1473,619,2417084,2042803,18.76,18.85,3.37,2.92,100,100,100,100
12035,36,095,740100,36095740100,697,308,12642040,12366292,802,355,16415392,16135269,5281,2441,129491028,128196029,86.91,86.76,77.01,76.64,13.2,12.62,9.76,9.65
12035,36,095,740400,36095740400,105,47,3773352,3768977,802,355,16415392,16135269,5557,2522,284557998,283766221,13.09,13.24,22.99,23.36,1.89,1.86,1.33,1.33
12036,36,077,590700,36077590700,35,23,3951440,3951440,228,154,19202875,19181893,4117,2416,257480622,256708859,15.35,14.94,20.58,20.6,.85,.95,1.53,1.54
12036,36,095,740500,36095740500,193,131,15251435,15230453,228,154,19202875,19181893,3758,2177,175362833,174163163,84.65,85.06,79.42,79.4,5.14,6.02,8.7,8.74
12037,36,021,000300,36021000300,1321,667,24170274,23847665,4015,2106,80357717,79850406,4128,2262,138675722,137856268,32.9,31.67,30.08,29.87,32,29.49,17.43,17.3
12037,36,021,000700,36021000700,1890,960,17216449,17161673,4015,2106,80357717,79850406,5402,2558,117584684,116890475,47.07,45.58,21.42,21.49,34.99,37.53,14.64,14.68
12037,36,021,000800,36021000800,804,479,38970994,38841068,4015,2106,80357717,79850406,1654,1082,126427120,126189676,20.02,22.74,48.5,48.64,48.61,44.27,30.82,30.78
12040,36,083,052103,36083052103,113,60,3384007,3384007,113,60,3384007,3384007,1880,1100,155199575,154372103,100,100,100,100,6.01,5.45,2.18,2.19
12041,36,001,014502,36001014502,481,195,4097531,4097531,481,195,4097531,4097531,3479,1453,89162967,88153816,100,100,100,100,13.83,13.42,4.6,4.65
12042,36,039,080100,36039080100,101,58,3413707,3382316,271,144,11283352,11251961,3370,1508,111441103,107295120,37.27,40.28,30.25,30.06,3,3.85,3.06,3.15
12042,36,039,080201,36039080201,87,39,4951367,4951367,271,144,11283352,11251961,3739,1901,101226910,100460848,32.1,27.08,43.88,44,2.33,2.05,4.89,4.93
12042,36,039,080600,36039080600,83,47,2918278,2918278,271,144,11283352,11251961,3156,1588,88117246,85520446,30.63,32.64,25.86,25.94,2.63,2.96,3.31,3.41
12043,36,077,590600,36077590600,5,6,1878190,1874805,8509,3498,160638281,159961831,1932,1274,228384262,227460608,.06,.17,1.17,1.17,.26,.47,.82,.82
12043,36,095,740200,36095740200,4582,2336,47518055,47156700,8509,3498,160638281,159961831,5359,2690,79145980,78682599,53.85,66.78,29.58,29.48,85.5,86.84,60.04,59.93
12043,36,095,740300,36095740300,1266,1,568980,568980,8509,3498,160638281,159961831,1266,1,568980,568980,14.88,.03,.35,.36,100,100,100,100
12043,36,095,740400,36095740400,2486,1059,107102878,106791168,8509,3498,160638281,159961831,5557,2522,284557998,283766221,29.22,30.27,66.67,66.76,44.74,41.99,37.64,37.63
12043,36,095,740500,36095740500,170,96,3570178,3570178,8509,3498,160638281,159961831,3758,2177,175362833,174163163,2,2.74,2.22,2.23,4.52,4.41,2.04,2.05
12045,36,001,014401,36001014401,584,279,2259761,1900885,584,279,2259761,1900885,4151,1802,134202594,126347963,100,100,100,100,14.07,15.48,1.68,1.5
12046,36,001,014401,36001014401,788,336,43951479,38561900,817,347,45142291,39752712,4151,1802,134202594,126347963,96.45,96.83,97.36,97,18.98,18.65,32.75,30.52
12046,36,039,080100,36039080100,29,11,1190812,1190812,817,347,45142291,39752712,3370,1508,111441103,107295120,3.55,3.17,2.64,3,.86,.73,1.07,1.11
12047,36,001,012700,36001012700,2342,1265,2175483,1515131,19664,9738,26571649,22870488,2342,1265,2175483,1515131,11.91,12.99,8.19,6.62,100,100,100,100
12047,36,001,012800,36001012800,3836,2094,1781853,1629631,19664,9738,26571649,22870488,3836,2094,1781853,1629631,19.51,21.5,6.71,7.13,100,100,100,100
12047,36,001,012900,36001012900,3445,1949,1837787,1499516,19664,9738,26571649,22870488,3445,1949,1837787,1499516,17.52,20.01,6.92,6.56,100,100,100,100
12047,36,001,013000,36001013000,6545,3086,5176745,5129073,19664,9738,26571649,22870488,6545,3086,5176745,5129073,33.28,31.69,19.48,22.43,100,100,100,100
12047,36,001,013503,36001013503,1587,612,8375563,7207335,19664,9738,26571649,22870488,4277,1885,12770551,11558421,8.07,6.28,31.52,31.51,37.11,32.47,65.58,62.36
12047,36,001,013508,36001013508,1909,732,7224218,5889802,19664,9738,26571649,22870488,6547,2619,20472178,18011337,9.71,7.52,27.19,25.75,29.16,27.95,35.29,32.7
12051,36,039,080100,36039080100,152,75,5055462,4892706,7070,2115,56176149,55230325,3370,1508,111441103,107295120,2.15,3.55,9,8.86,4.51,4.97,4.54,4.56
12051,36,039,080600,36039080600,1412,735,43394677,42631459,7070,2115,56176149,55230325,3156,1588,88117246,85520446,19.97,34.75,77.25,77.19,44.74,46.28,49.25,49.85
12051,36,039,080700,36039080700,2732,1303,6091224,6071374,7070,2115,56176149,55230325,2988,1407,9738215,8325679,38.64,61.61,10.84,10.99,91.43,92.61,62.55,72.92
12051,36,039,080800,36039080800,2774,2,1634786,1634786,7070,2115,56176149,55230325,2774,2,1634786,1634786,39.24,.09,2.91,2.96,100,100,100,100
12052,36,083,052002,36083052002,246,96,5798350,5791787,1568,756,81193033,78481366,1680,682,51301105,51019088,15.69,12.7,7.14,7.38,14.64,14.08,11.3,11.35
12052,36,083,052101,36083052101,1322,660,75394683,72689579,1568,756,81193033,78481366,2130,1188,119040709,115825955,84.31,87.3,92.86,92.62,62.07,55.56,63.34,62.76
12053,36,001,014700,36001014700,457,198,24158390,24104339,4587,1851,161870217,160164360,2692,1131,108615802,108164307,9.96,10.7,14.92,15.05,16.98,17.51,22.24,22.28
12053,36,057,072800,36057072800,55,27,4512619,4452772,4587,1851,161870217,160164360,4069,1816,244153824,238334524,1.2,1.46,2.79,2.78,1.35,1.49,1.85,1.87
12053,36,093,033102,36093033102,3560,1428,107569529,106118198,4587,1851,161870217,160164360,6122,2533,186561635,183324194,77.61,77.15,66.45,66.26,58.15,56.38,57.66,57.89
12053,36,095,740100,36095740100,117,46,7690621,7685954,4587,1851,161870217,160164360,5281,2441,129491028,128196029,2.55,2.49,4.75,4.8,2.22,1.88,5.94,6
12053,36,095,740700,36095740700,398,152,17939058,17803097,4587,1851,161870217,160164360,5285,2526,201829935,201363203,8.68,8.21,11.08,11.12,7.53,6.02,8.89,8.84
12054,36,001,014100,36001014100,1487,591,5706702,5706702,16918,7144,40085923,40007380,5304,2396,16409533,16409533,8.79,8.27,14.24,14.26,28.04,24.67,34.78,34.78
12054,36,001,014201,36001014201,3369,1334,3259515,3259515,16918,7144,40085923,40007380,5768,2264,12585762,12561452,19.91,18.67,8.13,8.15,58.41,58.92,25.9,25.95
12054,36,001,014202,36001014202,4424,2095,5109193,5103233,16918,7144,40085923,40007380,5938,2641,7804348,7780565,26.15,29.33,12.75,12.76,74.5,79.33,65.47,65.59
12054,36,001,014203,36001014203,6002,2552,11055536,11051211,16918,7144,40085923,40007380,6002,2552,11055536,11051211,35.48,35.72,27.58,27.62,100,100,100,100
12054,36,001,014302,36001014302,1207,394,1486194,1486194,16918,7144,40085923,40007380,7792,3012,47092508,47000834,7.13,5.52,3.71,3.71,15.49,13.08,3.16,3.16
12054,36,001,014502,36001014502,429,178,13468783,13400525,16918,7144,40085923,40007380,3479,1453,89162967,88153816,2.54,2.49,33.6,33.5,12.33,12.25,15.11,15.2
12056,36,093,033101,36093033101,928,368,19027103,18531843,2310,955,47897278,46631324,2115,874,62706331,61963513,40.17,38.53,39.72,39.74,43.88,42.11,30.34,29.91
12056,36,093,033102,36093033102,1382,587,28870175,28099481,2310,955,47897278,46631324,6122,2533,186561635,183324194,59.83,61.47,60.28,60.26,22.57,23.17,15.47,15.33
12057,36,083,051701,36083051701,437,184,17122592,17121023,1835,792,91103652,91071725,3423,1450,159405299,159112802,23.81,23.23,18.79,18.8,12.77,12.69,10.74,10.76
12057,36,115,092000,36115092000,1332,582,71351379,71342042,1835,792,91103652,91071725,3356,1501,124258125,124120212,72.59,73.48,78.32,78.34,39.69,38.77,57.42,57.48
12057,36,115,093000,36115093000,66,26,2629681,2608660,1835,792,91103652,91071725,2021,895,94493083,94162955,3.6,3.28,2.89,2.86,3.27,2.91,2.78,2.77
12058,36,039,080100,36039080100,145,73,8319150,8279543,1445,709,50603585,49810354,3370,1508,111441103,107295120,10.03,10.3,16.44,16.62,4.3,4.84,7.47,7.72
12058,36,039,080501,36039080501,400,213,13794715,13610157,1445,709,50603585,49810354,2681,1417,59078219,58622812,27.68,30.04,27.26,27.32,14.92,15.03,23.35,23.22
12058,36,039,080600,36039080600,891,420,28359636,27790570,1445,709,50603585,49810354,3156,1588,88117246,85520446,61.66,59.24,56.04,55.79,28.23,26.45,32.18,32.5
12058,36,039,080900,36039080900,9,3,130084,130084,1445,709,50603585,49810354,4089,2248,74769567,67977433,.62,.42,.26,.26,.22,.13,.17,.19
12059,36,001,014700,36001014700,339,135,10037603,9747659,1632,1021,69018917,67209122,2692,1131,108615802,108164307,20.77,13.22,14.54,14.5,12.59,11.94,9.24,9.01
12059,36,001,014801,36001014801,1293,886,58981314,57461463,1632,1021,69018917,67209122,2794,1634,167659038,165835666,79.23,86.78,85.46,85.5,46.28,54.22,35.18,34.65
12060,36,021,000100,36021000100,481,275,30533182,30240913,1507,874,89707199,89364743,2305,1316,93170403,92870256,31.92,31.46,34.04,33.84,20.87,20.9,32.77,32.56
12060,36,021,000200,36021000200,702,420,47685719,47641725,1507,874,89707199,89364743,1710,1120,95715835,94991466,46.58,48.05,53.16,53.31,41.05,37.5,49.82,50.15
12060,36,021,000300,36021000300,314,170,11107210,11101017,1507,874,89707199,89364743,4128,2262,138675722,137856268,20.84,19.45,12.38,12.42,7.61,7.52,8.01,8.05
12060,36,021,000800,36021000800,10,9,381088,381088,1507,874,89707199,89364743,1654,1082,126427120,126189676,.66,1.03,.42,.43,.6,.83,.3,.3
12061,36,083,052204,36083052204,312,137,4898625,4874771,9050,3827,52426031,52133318,2530,1097,28522190,27393023,3.45,3.58,9.34,9.35,12.33,12.49,17.17,17.8
12061,36,083,052402,36083052402,1730,585,22826378,22729917,9050,3827,52426031,52133318,2205,776,29242437,29131869,19.12,15.29,43.54,43.6,78.46,75.39,78.06,78.02
12061,36,083,052403,36083052403,1628,884,2951414,2951414,9050,3827,52426031,52133318,6927,3172,14385979,14322258,17.99,23.1,5.63,5.66,23.5,27.87,20.52,20.61
12061,36,083,052404,36083052404,4262,1783,5263756,5248194,9050,3827,52426031,52133318,7341,3058,19292936,18757554,47.09,46.59,10.04,10.07,58.06,58.31,27.28,27.98
12061,36,083,052501,36083052501,201,95,249116,249116,9050,3827,52426031,52133318,6290,2576,86270575,83198749,2.22,2.48,.48,.48,3.2,3.69,.29,.3
12061,36,083,052502,36083052502,917,343,16236742,16079906,9050,3827,52426031,52133318,4967,2151,75897854,75002109,10.13,8.96,30.97,30.84,18.46,15.95,21.39,21.44
12062,36,021,000100,36021000100,171,82,1851744,1851744,1776,814,75651556,75007616,2305,1316,93170403,92870256,9.63,10.07,2.45,2.47,7.42,6.23,1.99,1.99
12062,36,083,052601,36083052601,1141,518,47143455,46518333,1776,814,75651556,75007616,3720,1664,115495868,113445590,64.25,63.64,62.32,62.02,30.67,31.13,40.82,41
12062,36,083,052603,36083052603,464,214,26656357,26637539,1776,814,75651556,75007616,2903,1482,150417281,149909063,26.13,26.29,35.24,35.51,15.98,14.44,17.72,17.77
12063,36,083,052502,36083052502,444,176,3701083,3690581,444,176,3701083,3690581,4967,2151,75897854,75002109,100,100,100,100,8.94,8.18,4.88,4.92
12064,36,077,590700,36077590700,515,289,22565516,22530087,563,333,29636375,29600946,4117,2416,257480622,256708859,91.47,86.79,76.14,76.11,12.51,11.96,8.76,8.78
12064,36,095,740500,36095740500,48,44,7070859,7070859,563,333,29636375,29600946,3758,2177,175362833,174163163,8.53,13.21,23.86,23.89,1.28,2.02,4.03,4.06
12065,36,091,062403,36091062403,4921,2416,12064747,11069295,41776,18030,92954957,90379400,6506,3077,15241700,14033287,11.78,13.4,12.98,12.25,75.64,78.52,79.16,78.88
12065,36,091,062404,36091062404,39,17,2056490,2056490,41776,18030,92954957,90379400,1710,744,29126429,27724297,.09,.09,2.21,2.28,2.28,2.28,7.06,7.42
12065,36,091,062405,36091062405,6403,3180,9635175,9582324,41776,18030,92954957,90379400,6403,3180,9635175,9582324,15.33,17.64,10.37,10.6,100,100,100,100
12065,36,091,062406,36091062406,3284,1331,5806062,5796070,41776,18030,92954957,90379400,3684,1553,7265164,7252730,7.86,7.38,6.25,6.41,89.14,85.71,79.92,79.92
12065,36,091,062501,36091062501,2162,771,3636454,3636454,41776,18030,92954957,90379400,5238,1866,12918569,12575114,5.18,4.28,3.91,4.02,41.28,41.32,28.15,28.92
12065,36,091,062503,36091062503,5701,2216,7519043,7365320,41776,18030,92954957,90379400,5701,2216,7519043,7365320,13.65,12.29,8.09,8.15,100,100,100,100
12065,36,091,062505,36091062505,363,120,1524477,1524477,41776,18030,92954957,90379400,3232,1290,25833061,25789133,.87,.67,1.64,1.69,11.23,9.3,5.9,5.91
12065,36,091,062506,36091062506,5373,2150,9110707,9093861,41776,18030,92954957,90379400,5373,2150,9110707,9093861,12.86,11.92,9.8,10.06,100,100,100,100
12065,36,091,062507,36091062507,3046,1488,9297493,7995237,41776,18030,92954957,90379400,3533,1676,19799082,16884294,7.29,8.25,10,8.85,86.22,88.78,46.96,47.35
12065,36,091,062508,36091062508,4554,1895,9013595,9009905,41776,18030,92954957,90379400,4554,1895,9013595,9009905,10.9,10.51,9.7,9.97,100,100,100,100
12065,36,091,062509,36091062509,3101,1484,8937073,8937073,41776,18030,92954957,90379400,3101,1484,8937073,8937073,7.42,8.23,9.61,9.89,100,100,100,100
12065,36,091,062601,36091062601,266,95,2323269,2289224,41776,18030,92954957,90379400,2480,932,18057198,18006782,.64,.53,2.5,2.53,10.73,10.19,12.87,12.71
12065,36,091,062602,36091062602,2563,867,12030372,12023670,41776,18030,92954957,90379400,6725,2518,44679345,42971017,6.14,4.81,12.94,13.3,38.11,34.43,26.93,27.98
12066,36,057,072700,36057072700,11,5,842593,842593,2143,946,89755918,86932724,4222,1750,234072155,231141290,.51,.53,.94,.97,.26,.29,.36,.36
12066,36,057,072800,36057072800,645,294,47830917,45705666,2143,946,89755918,86932724,4069,1816,244153824,238334524,30.1,31.08,53.29,52.58,15.85,16.19,19.59,19.18
12066,36,093,033102,36093033102,385,155,16286200,15944010,2143,946,89755918,86932724,6122,2533,186561635,183324194,17.97,16.38,18.14,18.34,6.29,6.12,8.73,8.7
12066,36,095,740100,36095740100,1081,479,23314091,22958338,2143,946,89755918,86932724,5281,2441,129491028,128196029,50.44,50.63,25.97,26.41,20.47,19.62,18,17.91
12066,36,095,740400,36095740400,21,13,1482117,1482117,2143,946,89755918,86932724,5557,2522,284557998,283766221,.98,1.37,1.65,1.7,.38,.52,.52,.52
12067,36,001,014302,36001014302,97,51,8429021,8422688,1506,651,55963877,55453672,7792,3012,47092508,47000834,6.44,7.83,15.06,15.19,1.24,1.69,17.9,17.92
12067,36,001,014401,36001014401,176,74,10252466,9836899,1506,651,55963877,55453672,4151,1802,134202594,126347963,11.69,11.37,18.32,17.74,4.24,4.11,7.64,7.79
12067,36,001,014502,36001014502,1233,526,37282390,37194085,1506,651,55963877,55453672,3479,1453,89162967,88153816,81.87,80.8,66.62,67.07,35.44,36.2,41.81,42.19
12068,36,035,970600,36035970600,31,8,3732720,3732720,3201,1365,81588929,79798849,7117,2923,187785182,184982554,.97,.59,4.58,4.68,.44,.27,1.99,2.02
12068,36,057,072100,36057072100,27,9,362028,362028,3201,1365,81588929,79798849,5566,2520,78824872,76925350,.84,.66,.44,.45,.49,.36,.46,.47
12068,36,057,072200,36057072200,3139,1344,77037361,75248154,3201,1365,81588929,79798849,3844,1643,91667565,89823180,98.06,98.46,94.42,94.3,81.66,81.8,84.04,83.77
12068,36,057,072300,36057072300,4,4,456820,455947,3201,1365,81588929,79798849,3240,1299,108005154,106375515,.12,.29,.56,.57,.12,.31,.42,.43
12069,36,057,072800,36057072800,256,101,1791349,1484746,256,101,1791349,1484746,4069,1816,244153824,238334524,100,100,100,100,6.29,5.56,.73,.62
12070,36,035,971400,36035971400,403,172,14637337,14622082,1410,617,32080996,31705037,3646,1529,67626059,67555017,28.58,27.88,45.63,46.12,11.05,11.25,21.64,21.64
12070,36,057,072100,36057072100,1007,445,17443659,17082955,1410,617,32080996,31705037,5566,2520,78824872,76925350,71.42,72.12,54.37,53.88,18.09,17.66,22.13,22.21
12071,36,095,740600,36095740600,270,163,23909016,23909016,270,163,23909016,23909016,3229,2195,369884448,368197573,100,100,100,100,8.36,7.43,6.46,6.49
12072,36,057,072700,36057072700,2509,996,86109439,84767241,2890,1155,126138539,124739689,4222,1750,234072155,231141290,86.82,86.23,68.27,67.96,59.43,56.91,36.79,36.67
12072,36,057,072800,36057072800,381,159,40029100,39972448,2890,1155,126138539,124739689,4069,1816,244153824,238334524,13.18,13.77,31.73,32.04,9.36,8.76,16.4,16.77
12074,36,091,060503,36091060503,898,383,29500857,29499644,2963,1516,94549418,92324087,1995,1056,116792122,113949496,30.31,25.26,31.2,31.95,45.01,36.27,25.26,25.89
12074,36,091,061500,36091061500,1927,1084,60098739,57938539,2963,1516,94549418,92324087,3545,2016,116561483,113504739,65.04,71.5,63.56,62.76,54.36,53.77,51.56,51.05
12074,36,091,061600,36091061600,138,49,4949822,4885904,2963,1516,94549418,92324087,4133,1610,85370815,84883817,4.66,3.23,5.24,5.29,3.34,3.04,5.8,5.76
12075,36,021,000401,36021000401,6,2,63561,63561,3418,1595,102289081,101749208,2356,1149,40216401,40082610,.18,.13,.06,.06,.25,.17,.16,.16
12075,36,021,000700,36021000700,2994,1358,79968820,79451880,3418,1595,102289081,101749208,5402,2558,117584684,116890475,87.6,85.14,78.18,78.09,55.42,53.09,68.01,67.97
12075,36,021,000800,36021000800,206,137,20018754,19995821,3418,1595,102289081,101749208,1654,1082,126427120,126189676,6.03,8.59,19.57,19.65,12.45,12.66,15.83,15.85
12075,36,021,000900,36021000900,64,35,783069,783069,3418,1595,102289081,101749208,1927,1254,124028813,123605134,1.87,2.19,.77,.77,3.32,2.79,.63,.63
12075,36,021,001000,36021001000,148,63,1454877,1454877,3418,1595,102289081,101749208,6021,2960,124185770,123176445,4.33,3.95,1.42,1.43,2.46,2.13,1.17,1.18
12076,36,095,740600,36095740600,16,15,5611218,5533123,1500,1440,199168607,194249588,3229,2195,369884448,368197573,1.07,1.04,2.82,2.85,.5,.68,1.52,1.5
12076,36,095,740800,36095740800,1484,1425,193557389,188716465,1500,1440,199168607,194249588,3014,2679,381339590,375566182,98.93,98.96,97.18,97.15,49.24,53.19,50.76,50.25
12077,36,001,014201,36001014201,2399,930,9326247,9301937,6246,2450,27147541,26121600,5768,2264,12585762,12561452,38.41,37.96,34.35,35.61,41.59,41.08,74.1,74.05
12077,36,001,014301,36001014301,1161,454,13826105,12854043,6246,2450,27147541,26121600,2852,1164,34199450,32183494,18.59,18.53,50.93,49.21,40.71,39,40.43,39.94
12077,36,001,014302,36001014302,2686,1066,3995189,3965620,6246,2450,27147541,26121600,7792,3012,47092508,47000834,43,43.51,14.72,15.18,34.47,35.39,8.48,8.44
12078,36,035,970200,36035970200,192,83,2957478,2957478,23773,11840,290724625,280975365,2714,1461,108950953,97680084,.81,.7,1.02,1.05,7.07,5.68,2.71,3.03
12078,36,035,970300,36035970300,3021,1611,38424052,37701058,23773,11840,290724625,280975365,3781,1975,58578270,53535609,12.71,13.61,13.22,13.42,79.9,81.57,65.59,70.42
12078,36,035,970400,36035970400,685,753,155854331,148971128,23773,11840,290724625,280975365,1738,2195,294452869,279080305,2.88,6.36,53.61,53.02,39.41,34.31,52.93,53.38
12078,36,035,970600,36035970600,4176,1898,81030238,78909852,23773,11840,290724625,280975365,7117,2923,187785182,184982554,17.57,16.03,27.87,28.08,58.68,64.93,43.15,42.66
12078,36,035,970700,36035970700,3639,1803,3041242,3032568,23773,11840,290724625,280975365,3639,1803,3041242,3032568,15.31,15.23,1.05,1.08,100,100,100,100
12078,36,035,970800,36035970800,3043,1420,4634827,4620824,23773,11840,290724625,280975365,3043,1420,4634827,4620824,12.8,11.99,1.59,1.64,100,100,100,100
12078,36,035,970900,36035970900,3657,1733,1555306,1555306,23773,11840,290724625,280975365,3657,1733,1555306,1555306,15.38,14.64,.53,.55,100,100,100,100
12078,36,035,971000,36035971000,2570,1203,1821940,1821940,23773,11840,290724625,280975365,2570,1203,1821940,1821940,10.81,10.16,.63,.65,100,100,100,100
12078,36,035,971100,36035971100,2756,1318,1382763,1382763,23773,11840,290724625,280975365,2756,1318,1382763,1382763,11.59,11.13,.48,.49,100,100,100,100
12078,36,035,971200,36035971200,34,18,22448,22448,23773,11840,290724625,280975365,4022,1837,4992140,4992140,.14,.15,.01,.01,.85,.98,.45,.45
12083,36,001,014802,36001014802,70,38,4778351,4751733,3795,1839,112942967,111677736,1843,1271,160280518,159192087,1.84,2.07,4.23,4.25,3.8,2.99,2.98,2.98
12083,36,001,014803,36001014803,1216,554,47595787,46863548,3795,1839,112942967,111677736,3361,1600,151609297,149678078,32.04,30.13,42.14,41.96,36.18,34.63,31.39,31.31
12083,36,039,080201,36039080201,2393,1185,55676685,55203099,3795,1839,112942967,111677736,3739,1901,101226910,100460848,63.06,64.44,49.3,49.43,64,62.34,55,54.95
12083,36,039,080202,36039080202,116,62,4892144,4859356,3795,1839,112942967,111677736,2725,1807,127830711,127723431,3.06,3.37,4.33,4.35,4.26,3.43,3.83,3.8
12084,36,001,014607,36001014607,744,311,5048181,5041038,4271,2205,9388858,9346116,8262,3232,22294091,22253855,17.42,14.1,53.77,53.94,9.01,9.62,22.64,22.65
12084,36,001,014614,36001014614,1290,669,811276,809078,4271,2205,9388858,9346116,5588,2423,6914669,6884223,30.2,30.34,8.64,8.66,23.09,27.61,11.73,11.75
12084,36,001,014615,36001014615,2237,1225,3529401,3496000,4271,2205,9388858,9346116,2374,1336,6074015,5857320,52.38,55.56,37.59,37.41,94.23,91.69,58.11,59.69
12085,36,001,014613,36001014613,479,203,454725,454725,479,203,454725,454725,2863,1257,69663571,67912133,100,100,100,100,16.73,16.15,.65,.67
12086,36,035,971400,36035971400,212,95,2417647,2411491,1865,910,15863852,15708787,3646,1529,67626059,67555017,11.37,10.44,15.24,15.35,5.81,6.21,3.58,3.57
12086,36,057,072100,36057072100,1330,577,4127504,4117629,1865,910,15863852,15708787,5566,2520,78824872,76925350,71.31,63.41,26.02,26.21,23.9,22.9,5.24,5.35
12086,36,091,061500,36091061500,323,238,9318701,9179667,1865,910,15863852,15708787,3545,2016,116561483,113504739,17.32,26.15,58.74,58.44,9.11,11.81,7.99,8.09
12087,36,001,014401,36001014401,120,55,9250393,9227238,1073,456,51652850,50993000,4151,1802,134202594,126347963,11.18,12.06,17.91,18.1,2.89,3.05,6.89,7.3
12087,36,001,014803,36001014803,17,5,203641,203641,1073,456,51652850,50993000,3361,1600,151609297,149678078,1.58,1.1,.39,.4,.51,.31,.13,.14
12087,36,039,080100,36039080100,924,391,41550153,40913458,1073,456,51652850,50993000,3370,1508,111441103,107295120,86.11,85.75,80.44,80.23,27.42,25.93,37.28,38.13
12087,36,039,080201,36039080201,12,5,648663,648663,1073,456,51652850,50993000,3739,1901,101226910,100460848,1.12,1.1,1.26,1.27,.32,.26,.64,.65
12089,36,083,051701,36083051701,69,36,1404809,1404809,69,36,1404809,1404809,3423,1450,159405299,159112802,100,100,100,100,2.02,2.48,.88,.88
12090,36,083,051701,36083051701,2504,1072,132621744,132615140,6262,2803,147725910,147700785,3423,1450,159405299,159112802,39.99,38.24,89.78,89.79,73.15,73.93,83.2,83.35
12090,36,083,051702,36083051702,3501,1620,4138794,4138794,6262,2803,147725910,147700785,3501,1620,4138794,4138794,55.91,57.8,2.8,2.8,100,100,100,100
