,Station_Longitude,Station_Name,Station_Latitude,lonlat,ZIPCODE
1533,-73.98196999999999,72nd St,40.778453000000006,"(-73.98196999999999, 40.778453000000006)",10023
1534,-73.982209,66th St-Lincoln Center,40.77344,"(-73.982208999999997, 40.773440000000001)",10023
1535,-73.982209,66th St-Lincoln Center,40.77344,"(-73.982208999999997, 40.773440000000001)",10023
1536,-73.982209,66th St-Lincoln Center,40.77344,"(-73.982208999999997, 40.773440000000001)",10023
1537,-73.98192900000001,59th St-Columbus Circle,40.768246999999995,"(-73.981929000000008, 40.768246999999995)",10023
1538,-73.98192900000001,59th St-Columbus Circle,40.768246999999995,"(-73.981929000000008, 40.768246999999995)",10023
1539,-73.98192900000001,59th St-Columbus Circle,40.768246999999995,"(-73.981929000000008, 40.768246999999995)",10023
1799,-73.981736,59th St,40.768296,"(-73.981735999999998, 40.768295999999999)",10023
1855,-73.98196999999999,72nd St,40.778453000000006,"(-73.98196999999999, 40.778453000000006)",10023
1856,-73.98192900000001,59th St-Columbus Circle,40.768246999999995,"(-73.981929000000008, 40.768246999999995)",10023
1857,-73.98192900000001,59th St-Columbus Circle,40.768246999999995,"(-73.981929000000008, 40.768246999999995)",10023
335,-73.989735,42nd St,40.757308,"(-73.989734999999996, 40.757308000000002)",10036
336,-73.989735,42nd St,40.757308,"(-73.989734999999996, 40.757308000000002)",10036
337,-73.989735,42nd St,40.757308,"(-73.989734999999996, 40.757308000000002)",10036
338,-73.989735,42nd St,40.757308,"(-73.989734999999996, 40.757308000000002)",10036
524,-73.984569,42nd St,40.754222,"(-73.984568999999993, 40.754221999999999)",10036
525,-73.984569,42nd St,40.754222,"(-73.984568999999993, 40.754221999999999)",10036
1307,-73.989735,42nd St,40.757308,"(-73.989734999999996, 40.757308000000002)",10036
1308,-73.989735,42nd St,40.757308,"(-73.989734999999996, 40.757308000000002)",10036
1309,-73.989735,42nd St,40.757308,"(-73.989734999999996, 40.757308000000002)",10036
1399,-73.984569,42nd St,40.754222,"(-73.984568999999993, 40.754221999999999)",10036
1400,-73.984569,42nd St,40.754222,"(-73.984568999999993, 40.754221999999999)",10036
1401,-73.984569,42nd St,40.754222,"(-73.984568999999993, 40.754221999999999)",10036
1402,-73.984569,42nd St,40.754222,"(-73.984568999999993, 40.754221999999999)",10036
1403,-73.984569,42nd St,40.754222,"(-73.984568999999993, 40.754221999999999)",10036
1404,-73.984569,42nd St,40.754222,"(-73.984568999999993, 40.754221999999999)",10036
1405,-73.984569,42nd St,40.754222,"(-73.984568999999993, 40.754221999999999)",10036
1729,-73.98622900000001,Times Square,40.755983,"(-73.986229000000009, 40.755983000000001)",10036
1749,-73.989735,42nd St,40.757308,"(-73.989734999999996, 40.757308000000002)",10036
1750,-73.989735,42nd St,40.757308,"(-73.989734999999996, 40.757308000000002)",10036
349,-74.000495,West 4th St,40.732338,"(-74.000495000000001, 40.732337999999999)",10014
350,-74.000495,West 4th St,40.732338,"(-74.000495000000001, 40.732337999999999)",10014
351,-74.000495,West 4th St,40.732338,"(-74.000495000000001, 40.732337999999999)",10014
774,-74.00290600000001,Christopher St,40.733422,"(-74.00290600000001, 40.733421999999997)",10014
775,-74.005367,Houston St,40.728251,"(-74.005367000000007, 40.728251)",10014
776,-74.005367,Houston St,40.728251,"(-74.005367000000007, 40.728251)",10014
1327,-74.000495,West 4th St,40.732338,"(-74.000495000000001, 40.732337999999999)",10014
1328,-74.000495,West 4th St,40.732338,"(-74.000495000000001, 40.732337999999999)",10014
1329,-74.000495,West 4th St,40.732338,"(-74.000495000000001, 40.732337999999999)",10014
1567,-74.00290600000001,Christopher St,40.733422,"(-74.00290600000001, 40.733421999999997)",10014
1568,-74.00290600000001,Christopher St,40.733422,"(-74.00290600000001, 40.733421999999997)",10014
1569,-74.00290600000001,Christopher St,40.733422,"(-74.00290600000001, 40.733421999999997)",10014
1570,-74.00290600000001,Christopher St,40.733422,"(-74.00290600000001, 40.733421999999997)",10014
1571,-74.005367,Houston St,40.728251,"(-74.005367000000007, 40.728251)",10014
1572,-74.005367,Houston St,40.728251,"(-74.005367000000007, 40.728251)",10014
1573,-74.005367,Houston St,40.728251,"(-74.005367000000007, 40.728251)",10014
1574,-74.005367,Houston St,40.728251,"(-74.005367000000007, 40.728251)",10014
1575,-74.005367,Houston St,40.728251,"(-74.005367000000007, 40.728251)",10014
1576,-74.005367,Houston St,40.728251,"(-74.005367000000007, 40.728251)",10014
353,-74.005229,Canal St,40.720824,"(-74.005229, 40.720824)",10013
354,-74.005229,Canal St,40.720824,"(-74.005229, 40.720824)",10013
355,-74.005229,Canal St,40.720824,"(-74.005229, 40.720824)",10013
356,-74.005229,Canal St,40.720824,"(-74.005229, 40.720824)",10013
777,-74.006277,Canal St,40.722854,"(-74.006276999999997, 40.722853999999998)",10013
778,-74.006277,Canal St,40.722854,"(-74.006276999999997, 40.722853999999998)",10013
779,-74.006886,Franklin St,40.719318,"(-74.006885999999994, 40.719318000000001)",10013
982,-74.00019300000001,Canal St,40.718803,"(-74.00019300000001, 40.718803000000001)",10013
983,-74.00019300000001,Canal St,40.718803,"(-74.00019300000001, 40.718803000000001)",10013
1163,-74.001775,Canal St (UL),40.719527,"(-74.001774999999995, 40.719526999999999)",10013
1164,-74.001775,Canal St (UL),40.719527,"(-74.001774999999995, 40.719526999999999)",10013
1165,-74.001775,Canal St (UL),40.719527,"(-74.001774999999995, 40.719526999999999)",10013
1166,-74.001775,Canal St (UL),40.719527,"(-74.001774999999995, 40.719526999999999)",10013
1233,-73.999892,Canal St,40.718092,"(-73.999892000000003, 40.718091999999999)",10013
1332,-74.005229,Canal St,40.720824,"(-74.005229, 40.720824)",10013
1577,-74.006277,Canal St,40.722854,"(-74.006276999999997, 40.722853999999998)",10013
1578,-74.006277,Canal St,40.722854,"(-74.006276999999997, 40.722853999999998)",10013
1579,-74.006886,Franklin St,40.719318,"(-74.006885999999994, 40.719318000000001)",10013
1580,-74.006886,Franklin St,40.719318,"(-74.006885999999994, 40.719318000000001)",10013
1581,-74.006886,Franklin St,40.719318,"(-74.006885999999994, 40.719318000000001)",10013
1582,-74.006886,Franklin St,40.719318,"(-74.006885999999994, 40.719318000000001)",10013
1682,-74.00019300000001,Canal St,40.718803,"(-74.00019300000001, 40.718803000000001)",10013
1683,-74.00019300000001,Canal St,40.718803,"(-74.00019300000001, 40.718803000000001)",10013
1791,-74.001775,Canal St (UL),40.719527,"(-74.001774999999995, 40.719526999999999)",10013
1792,-74.001775,Canal St (UL),40.719527,"(-74.001774999999995, 40.719526999999999)",10013
1793,-74.001775,Canal St (UL),40.719527,"(-74.001774999999995, 40.719526999999999)",10013
1860,-74.00019300000001,Canal St,40.718803,"(-74.00019300000001, 40.718803000000001)",10013
1861,-74.00019300000001,Canal St,40.718803,"(-74.00019300000001, 40.718803000000001)",10013
1862,-74.00019300000001,Canal St,40.718803,"(-74.00019300000001, 40.718803000000001)",10013
366,-74.00769100000001,Broadway-Nassau,40.710196999999994,"(-74.007691000000008, 40.710196999999994)",10038
367,-74.00769100000001,Broadway-Nassau,40.710196999999994,"(-74.007691000000008, 40.710196999999994)",10038
787,-74.006571,Fulton St,40.709416,"(-74.006570999999994, 40.709415999999997)",10038
986,-74.004387,Brooklyn Bridge-City Hall,40.712333,"(-74.004386999999994, 40.712333000000001)",10038
987,-74.005114,Brooklyn Bridge-City Hall,40.711857,"(-74.005114000000006, 40.711857000000002)",10038
988,-74.005057,Brooklyn Bridge-City Hall,40.711824,"(-74.005056999999994, 40.711824)",10038
1236,-74.007582,Fulton St,40.710374,"(-74.007581999999999, 40.710374000000002)",10038
1237,-74.007582,Fulton St,40.710374,"(-74.007581999999999, 40.710374000000002)",10038
1238,-74.007582,Fulton St,40.710374,"(-74.007581999999999, 40.710374000000002)",10038
1239,-74.007582,Fulton St,40.710374,"(-74.007581999999999, 40.710374000000002)",10038
1240,-74.007582,Fulton St,40.710374,"(-74.007581999999999, 40.710374000000002)",10038
1241,-74.007582,Fulton St,40.710374,"(-74.007581999999999, 40.710374000000002)",10038
1686,-74.009509,Fulton St,40.710368,"(-74.009508999999994, 40.710368000000003)",10038
1687,-74.009509,Fulton St,40.710368,"(-74.009508999999994, 40.710368000000003)",10038
1756,-74.006571,Fulton St,40.709416,"(-74.006570999999994, 40.709415999999997)",10038
1757,-74.006571,Fulton St,40.709416,"(-74.006570999999994, 40.709415999999997)",10038
1758,-74.006571,Fulton St,40.709416,"(-74.006570999999994, 40.709415999999997)",10038
1863,-74.009509,Fulton St,40.710368,"(-74.009508999999994, 40.710368000000003)",10038
1864,-74.009509,Fulton St,40.710368,"(-74.009508999999994, 40.710368000000003)",10038
1865,-74.009509,Fulton St,40.710368,"(-74.009508999999994, 40.710368000000003)",10038
386,-73.95042600000001,Nostrand Av,40.680438,"(-73.950426000000007, 40.680438000000002)",11216
387,-73.95042600000001,Nostrand Av,40.680438,"(-73.950426000000007, 40.680438000000002)",11216
388,-73.94085799999999,Kingston-Throop,40.679921,"(-73.940857999999992, 40.679921)",11216
389,-73.94085799999999,Kingston-Throop,40.679921,"(-73.940857999999992, 40.679921)",11216
1352,-73.95042600000001,Nostrand Av,40.680438,"(-73.950426000000007, 40.680438000000002)",11216
1353,-73.95042600000001,Nostrand Av,40.680438,"(-73.950426000000007, 40.680438000000002)",11216
1354,-73.94085799999999,Kingston-Throop,40.679921,"(-73.940857999999992, 40.679921)",11216
1355,-73.94085799999999,Kingston-Throop,40.679921,"(-73.940857999999992, 40.679921)",11216
390,-73.930729,Utica Av,40.679364,"(-73.930728999999999, 40.679364)",11213
391,-73.930729,Utica Av,40.679364,"(-73.930728999999999, 40.679364)",11213
814,-73.942161,Kingston Av,40.669399,"(-73.942160999999999, 40.669398999999999)",11213
815,-73.942161,Kingston Av,40.669399,"(-73.942160999999999, 40.669398999999999)",11213
816,-73.93294200000001,Utica Av,40.668896999999994,"(-73.932942000000011, 40.668896999999994)",11213
817,-73.93294200000001,Utica Av,40.668896999999994,"(-73.932942000000011, 40.668896999999994)",11213
818,-73.93294200000001,Utica Av,40.668896999999994,"(-73.932942000000011, 40.668896999999994)",11213
819,-73.93294200000001,Utica Av,40.668896999999994,"(-73.932942000000011, 40.668896999999994)",11213
820,-73.93294200000001,Utica Av,40.668896999999994,"(-73.932942000000011, 40.668896999999994)",11213
1356,-73.930729,Utica Av,40.679364,"(-73.930728999999999, 40.679364)",11213
1357,-73.930729,Utica Av,40.679364,"(-73.930728999999999, 40.679364)",11213
1599,-73.93294200000001,Utica Av,40.668896999999994,"(-73.932942000000011, 40.668896999999994)",11213
1600,-73.93294200000001,Utica Av,40.668896999999994,"(-73.932942000000011, 40.668896999999994)",11213
416,-73.858992,80th St-Hudson St,40.679371,"(-73.858992000000001, 40.679371000000003)",11417
417,-73.858992,80th St-Hudson St,40.679371,"(-73.858992000000001, 40.679371000000003)",11417
418,-73.85146999999999,88th St-Boyd Av,40.679843,"(-73.851469999999992, 40.679842999999998)",11417
419,-73.85146999999999,88th St-Boyd Av,40.679843,"(-73.851469999999992, 40.679842999999998)",11417
420,-73.843853,Rockaway Blvd,40.680429,"(-73.843852999999996, 40.680428999999997)",11417
421,-73.843853,Rockaway Blvd,40.680429,"(-73.843852999999996, 40.680428999999997)",11417
422,-73.837683,104th St-Oxford Av,40.681711,"(-73.837682999999998, 40.681711)",11417
423,-73.837683,104th St-Oxford Av,40.681711,"(-73.837682999999998, 40.681711)",11417
1360,-73.858992,80th St-Hudson St,40.679371,"(-73.858992000000001, 40.679371000000003)",11417
1361,-73.858992,80th St-Hudson St,40.679371,"(-73.858992000000001, 40.679371000000003)",11417
1362,-73.843853,Rockaway Blvd,40.680429,"(-73.843852999999996, 40.680428999999997)",11417
1363,-73.843853,Rockaway Blvd,40.680429,"(-73.843852999999996, 40.680428999999997)",11417
424,-73.832163,111th St-Greenwood Av,40.684331,"(-73.832162999999994, 40.684331)",11419
425,-73.832163,111th St-Greenwood Av,40.684331,"(-73.832162999999994, 40.684331)",11419
426,-73.82579799999999,Lefferts Blvd,40.685951,"(-73.825797999999992, 40.685951000000003)",11419
427,-73.82579799999999,Lefferts Blvd,40.685951,"(-73.825797999999992, 40.685951000000003)",11419
1364,-73.832163,111th St-Greenwood Av,40.684331,"(-73.832162999999994, 40.684331)",11419
1365,-73.832163,111th St-Greenwood Av,40.684331,"(-73.832162999999994, 40.684331)",11419
1366,-73.82579799999999,Lefferts Blvd,40.685951,"(-73.825797999999992, 40.685951000000003)",11419
1367,-73.82579799999999,Lefferts Blvd,40.685951,"(-73.825797999999992, 40.685951000000003)",11419
428,-73.834058,Aqueduct-North Conduit Av,40.668234000000005,"(-73.834057999999999, 40.668234000000005)",11420
1368,-73.834058,Aqueduct-North Conduit Av,40.668234000000005,"(-73.834057999999999, 40.668234000000005)",11420
1790,-73.835812,Aqueduct Racetrack,40.672131,"(-73.835812000000004, 40.672131)",11420
429,-73.830301,Howard Beach,40.660476,"(-73.830301000000006, 40.660476000000003)",11414
430,-73.830301,Howard Beach,40.660476,"(-73.830301000000006, 40.660476000000003)",11414
431,-73.830301,Howard Beach,40.660476,"(-73.830301000000006, 40.660476000000003)",11414
1369,-73.830301,Howard Beach,40.660476,"(-73.830301000000006, 40.660476000000003)",11414
432,-73.815925,Broad Channel,40.608382,"(-73.815924999999993, 40.608381999999999)",11693
433,-73.813641,Beach 90th St,40.588034,"(-73.813641000000004, 40.588034)",11693
434,-73.813641,Beach 90th St,40.588034,"(-73.813641000000004, 40.588034)",11693
435,-73.813641,Beach 90th St,40.588034,"(-73.813641000000004, 40.588034)",11693
436,-73.813641,Beach 90th St,40.588034,"(-73.813641000000004, 40.588034)",11693
437,-73.82055799999999,Beach 98th St,40.585307,"(-73.820557999999991, 40.585307)",11694
438,-73.82055799999999,Beach 98th St,40.585307,"(-73.820557999999991, 40.585307)",11694
439,-73.82055799999999,Beach 98th St,40.585307,"(-73.820557999999991, 40.585307)",11694
440,-73.827559,Beach 105th St,40.583209000000004,"(-73.827558999999994, 40.583209000000004)",11694
441,-73.827559,Beach 105th St,40.583209000000004,"(-73.827558999999994, 40.583209000000004)",11694
442,-73.827559,Beach 105th St,40.583209000000004,"(-73.827558999999994, 40.583209000000004)",11694
443,-73.827559,Beach 105th St,40.583209000000004,"(-73.827558999999994, 40.583209000000004)",11694
444,-73.835592,Rockaway Park-Beach 116th,40.580903,"(-73.835592000000005, 40.580902999999999)",11694
445,-73.796924,Beach 67th St,40.590927,"(-73.796924000000004, 40.590927000000001)",11692
446,-73.796924,Beach 67th St,40.590927,"(-73.796924000000004, 40.590927000000001)",11692
447,-73.796924,Beach 67th St,40.590927,"(-73.796924000000004, 40.590927000000001)",11692
448,-73.796924,Beach 67th St,40.590927,"(-73.796924000000004, 40.590927000000001)",11692
449,-73.788522,Beach 60th St,40.592374,"(-73.788522, 40.592374)",11692
450,-73.788522,Beach 60th St,40.592374,"(-73.788522, 40.592374)",11692
451,-73.788522,Beach 60th St,40.592374,"(-73.788522, 40.592374)",11692
452,-73.788522,Beach 60th St,40.592374,"(-73.788522, 40.592374)",11692
453,-73.776013,Beach 44th St,40.592943,"(-73.776013000000006, 40.592942999999998)",11691
454,-73.776013,Beach 44th St,40.592943,"(-73.776013000000006, 40.592942999999998)",11691
455,-73.776013,Beach 44th St,40.592943,"(-73.776013000000006, 40.592942999999998)",11691
456,-73.776013,Beach 44th St,40.592943,"(-73.776013000000006, 40.592942999999998)",11691
457,-73.768175,Beach 36th St,40.595397999999996,"(-73.768174999999999, 40.595397999999996)",11691
458,-73.768175,Beach 36th St,40.595397999999996,"(-73.768174999999999, 40.595397999999996)",11691
459,-73.768175,Beach 36th St,40.595397999999996,"(-73.768174999999999, 40.595397999999996)",11691
460,-73.768175,Beach 36th St,40.595397999999996,"(-73.768174999999999, 40.595397999999996)",11691
461,-73.761353,Beach 25th St,40.600066,"(-73.761353, 40.600065999999998)",11691
462,-73.761353,Beach 25th St,40.600066,"(-73.761353, 40.600065999999998)",11691
463,-73.761353,Beach 25th St,40.600066,"(-73.761353, 40.600065999999998)",11691
464,-73.75540500000001,Far Rockaway-Mott Av,40.603995,"(-73.75540500000001, 40.603994999999998)",11691
465,-73.878855,Norwood-205th St,40.874811,"(-73.878855000000001, 40.874811000000001)",10467
466,-73.878855,Norwood-205th St,40.874811,"(-73.878855000000001, 40.874811000000001)",10467
893,-73.878751,Woodlawn,40.886037,"(-73.878750999999994, 40.886037000000002)",10467
894,-73.878751,Woodlawn,40.886037,"(-73.878750999999994, 40.886037000000002)",10467
895,-73.88465500000001,Mosholu Parkway,40.87975,"(-73.884655000000009, 40.879750000000001)",10467
896,-73.88465500000001,Mosholu Parkway,40.87975,"(-73.884655000000009, 40.879750000000001)",10467
1010,-73.862633,219th St,40.883895,"(-73.862633000000002, 40.883895000000003)",10467
1011,-73.862633,219th St,40.883895,"(-73.862633000000002, 40.883895000000003)",10467
1012,-73.866256,Gun Hill Rd,40.87785,"(-73.866256000000007, 40.877850000000002)",10467
1013,-73.866256,Gun Hill Rd,40.87785,"(-73.866256000000007, 40.877850000000002)",10467
1014,-73.867164,Burke Av,40.871356,"(-73.867164000000002, 40.871355999999999)",10467
1015,-73.867164,Burke Av,40.871356,"(-73.867164000000002, 40.871355999999999)",10467
1016,-73.867352,Allerton Av,40.865462,"(-73.867351999999997, 40.865462000000001)",10467
1017,-73.867352,Allerton Av,40.865462,"(-73.867351999999997, 40.865462000000001)",10467
1370,-73.878855,Norwood-205th St,40.874811,"(-73.878855000000001, 40.874811000000001)",10467
1371,-73.878855,Norwood-205th St,40.874811,"(-73.878855000000001, 40.874811000000001)",10467
1625,-73.88465500000001,Mosholu Parkway,40.87975,"(-73.884655000000009, 40.879750000000001)",10467
1626,-73.88465500000001,Mosholu Parkway,40.87975,"(-73.884655000000009, 40.879750000000001)",10467
467,-73.88713800000001,Bedford Park Blvd,40.873244,"(-73.887138000000007, 40.873244)",10458
468,-73.88713800000001,Bedford Park Blvd,40.873244,"(-73.887138000000007, 40.873244)",10458
469,-73.88713800000001,Bedford Park Blvd,40.873244,"(-73.887138000000007, 40.873244)",10458
470,-73.893509,Kingsbridge Rd,40.866978,"(-73.893508999999995, 40.866978000000003)",10458
471,-73.893509,Kingsbridge Rd,40.866978,"(-73.893508999999995, 40.866978000000003)",10458
472,-73.897749,Fordham Rd,40.861296,"(-73.897749000000005, 40.861296000000003)",10458
473,-73.897749,Fordham Rd,40.861296,"(-73.897749000000005, 40.861296000000003)",10458
474,-73.897749,Fordham Rd,40.861296,"(-73.897749000000005, 40.861296000000003)",10458
475,-73.897749,Fordham Rd,40.861296,"(-73.897749000000005, 40.861296000000003)",10458
1372,-73.88713800000001,Bedford Park Blvd,40.873244,"(-73.887138000000007, 40.873244)",10458
1373,-73.88713800000001,Bedford Park Blvd,40.873244,"(-73.887138000000007, 40.873244)",10458
1374,-73.893509,Kingsbridge Rd,40.866978,"(-73.893508999999995, 40.866978000000003)",10458
1375,-73.893509,Kingsbridge Rd,40.866978,"(-73.893508999999995, 40.866978000000003)",10458
1376,-73.893509,Kingsbridge Rd,40.866978,"(-73.893508999999995, 40.866978000000003)",10458
1377,-73.897749,Fordham Rd,40.861296,"(-73.897749000000005, 40.861296000000003)",10458
1378,-73.897749,Fordham Rd,40.861296,"(-73.897749000000005, 40.861296000000003)",10458
476,-73.900741,182nd-183rd Sts,40.856093,"(-73.900740999999996, 40.856093000000001)",10457
477,-73.900741,182nd-183rd Sts,40.856093,"(-73.900740999999996, 40.856093000000001)",10457
478,-73.900741,182nd-183rd Sts,40.856093,"(-73.900740999999996, 40.856093000000001)",10457
479,-73.900741,182nd-183rd Sts,40.856093,"(-73.900740999999996, 40.856093000000001)",10457
480,-73.905227,Tremont Av,40.85041,"(-73.905226999999996, 40.850409999999997)",10457
481,-73.905227,Tremont Av,40.85041,"(-73.905226999999996, 40.850409999999997)",10457
482,-73.905227,Tremont Av,40.85041,"(-73.905226999999996, 40.850409999999997)",10457
483,-73.910136,174-175th Sts,40.8459,"(-73.910135999999994, 40.8459)",10457
484,-73.910136,174-175th Sts,40.8459,"(-73.910135999999994, 40.8459)",10457
1379,-73.905227,Tremont Av,40.85041,"(-73.905226999999996, 40.850409999999997)",10457
1380,-73.905227,Tremont Av,40.85041,"(-73.905226999999996, 40.850409999999997)",10457
1381,-73.910136,174-175th Sts,40.8459,"(-73.910135999999994, 40.8459)",10457
1382,-73.910136,174-175th Sts,40.8459,"(-73.910135999999994, 40.8459)",10457
485,-73.9134,170th St,40.839306,"(-73.913399999999996, 40.839306000000001)",10456
486,-73.9134,170th St,40.839306,"(-73.913399999999996, 40.839306000000001)",10456
1383,-73.9134,170th St,40.839306,"(-73.913399999999996, 40.839306000000001)",10456
1384,-73.9134,170th St,40.839306,"(-73.913399999999996, 40.839306000000001)",10456
1385,-73.9134,170th St,40.839306,"(-73.913399999999996, 40.839306000000001)",10456
487,-73.918432,167th St,40.833769000000004,"(-73.918431999999996, 40.833769000000004)",10452
488,-73.918432,167th St,40.833769000000004,"(-73.918431999999996, 40.833769000000004)",10452
489,-73.918432,167th St,40.833769000000004,"(-73.918431999999996, 40.833769000000004)",10452
490,-73.918432,167th St,40.833769000000004,"(-73.918431999999996, 40.833769000000004)",10452
491,-73.925651,Yankee Stadium-161st St,40.827905,"(-73.925651000000002, 40.827905000000001)",10452
492,-73.925651,Yankee Stadium-161st St,40.827905,"(-73.925651000000002, 40.827905000000001)",10452
493,-73.925651,Yankee Stadium-161st St,40.827905,"(-73.925651000000002, 40.827905000000001)",10452
494,-73.925651,Yankee Stadium-161st St,40.827905,"(-73.925651000000002, 40.827905000000001)",10452
495,-73.925651,Yankee Stadium-161st St,40.827905,"(-73.925651000000002, 40.827905000000001)",10452
914,-73.91468499999999,Mt Eden Av,40.844434,"(-73.914684999999992, 40.844434)",10452
915,-73.91468499999999,Mt Eden Av,40.844434,"(-73.914684999999992, 40.844434)",10452
916,-73.91779100000001,170th St,40.840075,"(-73.917791000000008, 40.840074999999999)",10452
917,-73.91779100000001,170th St,40.840075,"(-73.917791000000008, 40.840074999999999)",10452
918,-73.91779100000001,170th St,40.840075,"(-73.917791000000008, 40.840074999999999)",10452
919,-73.9214,167th St,40.835537,"(-73.921400000000006, 40.835537000000002)",10452
920,-73.9214,167th St,40.835537,"(-73.921400000000006, 40.835537000000002)",10452
921,-73.9214,167th St,40.835537,"(-73.921400000000006, 40.835537000000002)",10452
922,-73.9214,167th St,40.835537,"(-73.921400000000006, 40.835537000000002)",10452
1386,-73.918432,167th St,40.833769000000004,"(-73.918431999999996, 40.833769000000004)",10452
1387,-73.925651,Yankee Stadium-161st St,40.827905,"(-73.925651000000002, 40.827905000000001)",10452
1388,-73.925651,Yankee Stadium-161st St,40.827905,"(-73.925651000000002, 40.827905000000001)",10452
1389,-73.925651,Yankee Stadium-161st St,40.827905,"(-73.925651000000002, 40.827905000000001)",10452
1627,-73.925831,Yankee Stadium-161st St,40.827994,"(-73.925831000000002, 40.827993999999997)",10452
1628,-73.925831,Yankee Stadium-161st St,40.827994,"(-73.925831000000002, 40.827993999999997)",10452
1629,-73.925831,Yankee Stadium-161st St,40.827994,"(-73.925831000000002, 40.827993999999997)",10452
1630,-73.925831,Yankee Stadium-161st St,40.827994,"(-73.925831000000002, 40.827993999999997)",10452
1772,-73.918432,167th St,40.833769000000004,"(-73.918431999999996, 40.833769000000004)",10452
1836,-73.925831,Yankee Stadium-161st St,40.827994,"(-73.925831000000002, 40.827993999999997)",10452
1837,-73.925831,Yankee Stadium-161st St,40.827994,"(-73.925831000000002, 40.827993999999997)",10452
1838,-73.925831,Yankee Stadium-161st St,40.827994,"(-73.925831000000002, 40.827993999999997)",10452
1839,-73.925831,Yankee Stadium-161st St,40.827994,"(-73.925831000000002, 40.827993999999997)",10452
496,-73.938209,155th St,40.830135,"(-73.938209000000001, 40.830134999999999)",10039
1051,-73.93647,Harlem-148th St,40.823879999999996,"(-73.93647, 40.823879999999996)",10039
502,-73.95326,Roosevelt Island,40.759145000000004,"(-73.95326, 40.759145000000004)",10044
503,-73.96611,Lexington Av,40.764627000000004,"(-73.96611, 40.764627000000004)",10065
504,-73.96611,Lexington Av,40.764627000000004,"(-73.96611, 40.764627000000004)",10065
505,-73.96611,Lexington Av,40.764627000000004,"(-73.96611, 40.764627000000004)",10065
506,-73.96611,Lexington Av,40.764627000000004,"(-73.96611, 40.764627000000004)",10065
507,-73.96611,Lexington Av,40.764627000000004,"(-73.96611, 40.764627000000004)",10065
951,-73.96387,68th St-Hunter College,40.768141,"(-73.96387, 40.768141)",10065
952,-73.96387,68th St-Hunter College,40.768141,"(-73.96387, 40.768141)",10065
953,-73.96387,68th St-Hunter College,40.768141,"(-73.96387, 40.768141)",10065
954,-73.96387,68th St-Hunter College,40.768141,"(-73.96387, 40.768141)",10065
955,-73.96387,68th St-Hunter College,40.768141,"(-73.96387, 40.768141)",10065
1124,-73.967258,Lexington Av,40.76266,"(-73.967258000000001, 40.762659999999997)",10065
1125,-73.967258,Lexington Av,40.76266,"(-73.967258000000001, 40.762659999999997)",10065
1126,-73.967258,Lexington Av,40.76266,"(-73.967258000000001, 40.762659999999997)",10065
1127,-73.967258,Lexington Av,40.76266,"(-73.967258000000001, 40.762659999999997)",10065
550,-73.995048,Carroll St,40.680303,"(-73.995047999999997, 40.680303000000002)",11231
551,-73.995048,Carroll St,40.680303,"(-73.995047999999997, 40.680303000000002)",11231
1433,-73.995048,Carroll St,40.680303,"(-73.995047999999997, 40.680303000000002)",11231
1434,-73.995048,Carroll St,40.680303,"(-73.995047999999997, 40.680303000000002)",11231
1435,-73.995048,Carroll St,40.680303,"(-73.995047999999997, 40.680303000000002)",11231
565,-73.975776,Fort Hamilton Parkway,40.650782,"(-73.975775999999996, 40.650782)",11218
566,-73.975776,Fort Hamilton Parkway,40.650782,"(-73.975775999999996, 40.650782)",11218
567,-73.975776,Fort Hamilton Parkway,40.650782,"(-73.975775999999996, 40.650782)",11218
568,-73.979678,Church Av,40.644040999999994,"(-73.979678000000007, 40.644040999999994)",11218
569,-73.979678,Church Av,40.644040999999994,"(-73.979678000000007, 40.644040999999994)",11218
570,-73.979678,Church Av,40.644040999999994,"(-73.979678000000007, 40.644040999999994)",11218
571,-73.979678,Church Av,40.644040999999994,"(-73.979678000000007, 40.644040999999994)",11218
572,-73.978172,Ditmas Av,40.636119,"(-73.978172000000001, 40.636119000000001)",11218
573,-73.978172,Ditmas Av,40.636119,"(-73.978172000000001, 40.636119000000001)",11218
1440,-73.975776,Fort Hamilton Parkway,40.650782,"(-73.975775999999996, 40.650782)",11218
1441,-73.979678,Church Av,40.644040999999994,"(-73.979678000000007, 40.644040999999994)",11218
1442,-73.979678,Church Av,40.644040999999994,"(-73.979678000000007, 40.644040999999994)",11218
1443,-73.978172,Ditmas Av,40.636119,"(-73.978172000000001, 40.636119000000001)",11218
1444,-73.978172,Ditmas Av,40.636119,"(-73.978172000000001, 40.636119000000001)",11218
593,-73.783817,Jamaica-179th St,40.712646,"(-73.783816999999999, 40.712645999999999)",11432
594,-73.783817,Jamaica-179th St,40.712646,"(-73.783816999999999, 40.712645999999999)",11432
595,-73.783817,Jamaica-179th St,40.712646,"(-73.783816999999999, 40.712645999999999)",11432
596,-73.783817,Jamaica-179th St,40.712646,"(-73.783816999999999, 40.712645999999999)",11432
597,-73.783817,Jamaica-179th St,40.712646,"(-73.783816999999999, 40.712645999999999)",11432
598,-73.783817,Jamaica-179th St,40.712646,"(-73.783816999999999, 40.712645999999999)",11432
599,-73.783817,Jamaica-179th St,40.712646,"(-73.783816999999999, 40.712645999999999)",11432
600,-73.783817,Jamaica-179th St,40.712646,"(-73.783816999999999, 40.712645999999999)",11432
